,gaze_confidence,gaze_x,gaze_y,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45,head_x,head_y,head_z,pose_1_x,pose_1_y,pose_1_confidence,pose_2_x,pose_2_y,pose_2_confidence,pose_3_x,pose_3_y,pose_3_confidence,pose_4_x,pose_4_y,pose_4_confidence,pose_5_x,pose_5_y,pose_5_confidence,pose_6_x,pose_6_y,pose_6_confidence,pose_7_x,pose_7_y,pose_7_confidence
6227,0.98,0.506,0.557,0.0,0.0,0.07,0.0,1.53,1.01,0.01,0.59,1.29,1.25,0.01,0.56,0.15,0.15,0.9,0.88,0.0,1.0000000000000019e-06,9e-06,1.5999999999999918e-05,,,,,,,,,,,,,,,,,,,,,
6228,0.98,0.507,0.5545,0.0,0.0,0.07,0.0,1.48,0.81,0.0,0.44,1.33,1.17,0.08,0.59,0.0,0.21,0.82,0.79,0.0,6.399999999999989e-05,1.6e-05,2.5000000000000045e-05,,,,,,,,,,,,,,,,,,,,,
6229,0.98,0.5085,0.553,0.0,0.0,0.04,0.0,1.51,0.9,0.0,0.36,1.36,1.13,0.08,0.66,0.0,0.32,0.8,0.74,0.0,9.000000000000015e-06,2.5e-05,0.0,,,,,,,,,,,,,,,,,,,,,
6230,0.98,0.5115,0.554,0.0,0.0,0.05,0.0,1.53,0.98,0.0,0.35,1.35,1.08,0.07,0.63,0.0,0.35,0.74,0.68,0.0,1.600000000000003e-05,0.0001,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6231,0.98,0.5105,0.5545,0.0,0.0,0.18,0.0,1.57,1.24,0.0,0.36,1.35,1.12,0.0,0.67,0.0,0.37,0.72,0.68,0.0,0.0,4e-06,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
6232,0.98,0.5095,0.5535,0.0,0.0,0.26,0.0,1.58,1.31,0.0,0.3,1.29,1.06,0.0,0.71,0.0,0.3,0.6,0.68,0.0,1.0000000000000019e-06,1.6e-05,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
6233,0.98,0.51,0.5535,0.0,0.0,0.3,0.0,1.57,1.43,0.03,0.35,1.23,1.03,0.0,0.74,0.0,0.25,0.75,0.81,0.0,0.0,9.999999999999983e-07,1.5999999999999918e-05,,,,,,,,,,,,,,,,,,,,,
6234,0.98,0.511,0.553,0.0,0.0,0.27,0.0,1.57,1.34,0.03,0.38,1.19,1.04,0.0,0.71,0.0,0.21,0.81,0.88,0.0,4.0000000000000074e-06,9.000000000000005e-06,2.5000000000000045e-05,,,,,,,,,,,,,,,,,,,,,
6235,0.98,0.511,0.5515,0.0,0.0,0.23,0.0,1.57,1.3,0.03,0.39,1.17,1.15,0.01,0.63,0.0,0.29,0.8,0.88,0.0,1.600000000000003e-05,9.999999999999983e-07,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
6236,0.98,0.5115,0.55,0.0,0.0,0.2,0.0,1.54,1.11,0.0,0.4,1.15,1.14,0.01,0.6,0.03,0.23,0.61,0.94,0.0,4.0000000000000074e-06,4e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6237,0.98,0.514,0.551,0.0,0.0,0.11,0.0,1.6,1.25,0.02,0.4,1.1,1.08,0.01,0.48,0.08,0.16,0.65,0.94,0.0,9.000000000000015e-06,0.00010000000000000005,4.899999999999989e-05,,,,,,,,,,,,,,,,,,,,,
6238,0.98,0.514,0.553,0.0,0.0,0.07,0.0,1.6,1.26,0.04,0.43,1.06,1.09,0.0,0.42,0.13,0.04,0.6,0.9,0.0,3.600000000000006e-05,0.0,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6239,0.98,0.513,0.5545,0.0,0.0,0.0,0.0,1.65,1.11,0.04,0.36,1.07,1.22,0.0,0.42,0.1,0.08,0.6,0.76,0.0,9.000000000000015e-06,9.000000000000015e-06,3.600000000000006e-05,,,,,,,,,,,,,,,,,,,,,
6240,0.98,0.514,0.5589999999999999,0.0,0.0,0.0,0.0,1.61,0.79,0.02,0.31,1.14,1.23,0.0,0.35,0.19,0.06,0.57,0.77,0.11,1.5999999999999918e-05,9.000000000000015e-06,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
6241,0.98,0.5125,0.5635,0.0,0.0,0.0,0.0,1.61,0.57,0.0,0.35,1.21,1.28,0.0,0.25,0.33,0.06,0.63,0.87,0.14,0.0,1.6e-05,2.4999999999999906e-05,,,,,,,,,,,,,,,,,,,,,
6242,0.98,0.514,0.5635,0.0,0.0,0.0,0.0,1.58,0.62,0.0,0.42,1.27,1.26,0.0,0.09,0.41,0.0,0.73,0.84,0.2,1.0000000000000019e-06,3.599999999999998e-05,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
6243,0.98,0.509,0.5675,0.0,0.0,0.08,0.0,1.65,0.66,0.03,0.56,1.31,1.37,0.0,0.06,0.28,0.0,0.83,0.69,0.09,0.00048400000000000027,0.000225,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6244,0.98,0.5085,0.5705,0.0,0.0,0.08,0.0,1.75,0.67,0.13,0.68,1.3,1.38,0.0,0.0,0.13,0.0,1.02,0.6,0.06,0.00014400000000000025,2.5e-05,1.5999999999999918e-05,,,,,,,,,,,,,,,,,,,,,
6245,0.98,0.5085,0.5715,0.0,0.0,0.08,0.0,1.84,0.6,0.15,0.81,1.36,1.44,0.0,0.0,0.08,0.0,1.04,0.55,0.0,4.89999999999997e-05,1e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6246,0.98,0.507,0.573,0.0,0.0,0.0,0.0,1.9,0.41,0.19,0.85,1.4,1.35,0.0,0.0,0.08,0.0,1.01,0.38,0.0,0.00012100000000000022,2.5e-05,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
6247,0.98,0.5055,0.5745,0.0,0.0,0.03,0.0,1.98,0.24,0.2,0.98,1.52,1.36,0.0,0.0,0.02,0.0,1.04,0.19,0.0,1.600000000000003e-05,3.6e-05,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
6248,0.98,0.5075,0.5765,0.0,0.0,0.12,0.0,2.1,0.16,0.28,1.05,1.51,1.18,0.0,0.0,0.01,0.0,1.17,0.02,0.0,2.5000000000000045e-05,4.9000000000000005e-05,2.5000000000000045e-05,,,,,,,,,,,,,,,,,,,,,
6249,0.98,0.5055,0.5755,0.0,0.0,0.12,0.0,2.07,0.47,0.22,1.23,1.55,1.3,0.0,0.0,0.01,0.0,1.17,0.15,0.0,9.000000000000015e-06,4.9000000000000005e-05,0.0,,,,,,,,,,,,,,,,,,,,,
6250,0.98,0.504,0.575,0.0,0.19,0.09,0.0,1.9,0.67,0.15,1.16,1.62,1.4,0.0,0.0,0.07,0.0,1.12,0.14,0.21,9.000000000000015e-06,9e-06,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
6251,0.98,0.4995,0.578,0.0,0.45,0.04,0.0,1.71,0.67,0.04,1.15,1.69,1.57,0.0,0.0,0.06,0.0,1.01,0.17,0.37,0.0002250000000000004,0.000256,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6252,0.98,0.5015,0.576,0.0,0.56,0.06,0.0,1.69,0.7,0.06,1.05,1.73,1.55,0.0,0.0,0.06,0.0,1.09,0.12,0.37,4.9000000000000087e-05,4.899999999999999e-05,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
6253,0.98,0.5015,0.5765,0.0,0.38,0.14,0.0,1.77,0.84,0.03,1.04,1.76,1.48,0.0,0.0,0.0,0.0,1.12,0.19,0.17,2.5000000000000045e-05,1.0000000000000019e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6254,0.98,0.5015,0.5735,0.0,0.12,0.1,0.0,1.78,1.1,0.03,1.02,1.72,1.44,0.0,0.0,0.0,0.0,1.17,0.24,0.03,4.9000000000000087e-05,0.0,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
6255,0.98,0.4995,0.569,0.0,0.01,0.11,0.0,1.77,1.11,0.0,1.02,1.65,1.18,0.0,0.0,0.0,0.0,1.07,0.16,0.03,0.00019599999999999956,3.599999999999998e-05,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
6256,0.98,0.5025,0.5665,0.0,0.0,0.03,0.0,1.66,1.04,0.03,1.01,1.5,1.01,0.0,0.03,0.0,0.05,1.04,0.08,0.03,9.000000000000015e-06,8.099999999999999e-05,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
6257,0.98,0.5005,0.562,0.0,0.0,0.17,0.0,1.71,1.11,0.03,1.06,1.42,0.89,0.0,0.06,0.0,0.11,0.98,0.16,0.0,9.99999999999999e-05,2.499999999999999e-05,0.0,,,,,,,,,,,,,,,,,,,,,
6258,0.98,0.502,0.5589999999999999,0.0,0.0,0.28,0.0,1.7,1.07,0.03,1.01,1.27,1.01,0.0,0.06,0.0,0.11,0.98,0.39,0.0,4.9000000000000087e-05,2.499999999999999e-05,2.5000000000000045e-05,,,,,,,,,,,,,,,,,,,,,
6259,0.98,0.5015,0.5575,0.0,0.0,0.37,0.0,1.71,1.22,0.04,0.98,1.21,1.1,0.0,0.03,0.0,0.07,0.87,0.59,0.0,1.600000000000003e-05,9.000000000000005e-06,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
6260,0.98,0.5035,0.5545,0.0,0.0,0.23,0.0,1.68,1.12,0.04,0.89,1.09,1.23,0.0,0.0,0.02,0.05,0.91,0.84,0.0,6.399999999999989e-05,4.900000000000001e-05,0.0,,,,,,,,,,,,,,,,,,,,,
6261,0.98,0.5065,0.5525,0.0,0.0,0.2,0.0,1.65,1.14,0.04,0.85,1.06,1.23,0.0,0.09,0.08,0.05,0.93,1.02,0.0,3.600000000000006e-05,8.099999999999999e-05,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
6262,0.98,0.512,0.5535,0.0,0.0,0.11,0.0,1.66,0.98,0.0,0.78,1.04,1.18,0.0,0.15,0.09,0.06,0.97,1.19,0.0,9.000000000000015e-06,0.00028900000000000003,8.999999999999932e-06,,,,,,,,,,,,,,,,,,,,,
6263,0.98,0.513,0.555,0.0,0.0,0.11,0.0,1.6,0.78,0.0,0.72,1.12,1.2,0.0,0.15,0.12,0.16,0.85,0.91,0.0,1.600000000000003e-05,8.999999999999995e-06,3.9999999999999515e-06,,,,,,,,,,,,,,,,,,,,,
6264,0.98,0.5195,0.5585,0.0,0.0,0.0,0.0,1.54,0.62,0.0,0.56,1.18,1.21,0.0,0.12,0.15,0.29,0.69,0.68,0.0,4.899999999999989e-05,0.00044100000000000004,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
6265,0.98,0.519,0.557,0.0,0.0,0.0,0.0,1.48,0.5,0.0,0.56,1.17,1.28,0.0,0.07,0.14,0.4,0.57,0.4,0.0,3.59999999999999e-05,4.0000000000000074e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6266,0.98,0.52,0.5595,0.0,0.0,0.0,0.0,1.45,0.41,0.0,0.52,1.13,1.28,0.0,0.17,0.21,0.33,0.36,0.33,0.0,8.09999999999999e-05,1.5999999999999972e-05,0.0,,,,,,,,,,,,,,,,,,,,,
6267,0.98,0.5245,0.556,0.0,0.0,0.0,0.0,1.42,0.33,0.0,0.67,1.12,1.46,0.0,0.12,0.21,0.31,0.33,0.16,0.0,9.99999999999999e-05,0.00019600000000000016,4.9000000000000087e-05,,,,,,,,,,,,,,,,,,,,,
6268,0.98,0.5255,0.556,0.0,0.0,0.03,0.0,1.4,0.34,0.0,0.67,1.12,1.42,0.0,0.17,0.35,0.31,0.19,0.07,0.0,0.0,2.4999999999999974e-05,0.0,,,,,,,,,,,,,,,,,,,,,
6269,0.98,0.5275,0.554,0.0,0.0,0.11,0.0,1.41,0.39,0.0,0.66,1.14,1.35,0.0,0.11,0.47,0.37,0.16,0.04,0.0,3.600000000000006e-05,3.600000000000006e-05,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6270,0.98,0.5285,0.5545,0.0,0.0,0.24,0.0,1.45,0.5,0.0,0.56,1.18,1.26,0.0,0.1,0.48,0.34,0.03,0.04,0.0,9.000000000000015e-06,2.4999999999999906e-05,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
6271,0.98,0.529,0.553,0.0,0.0,0.21,0.0,1.36,0.55,0.0,0.34,1.14,1.14,0.0,0.05,0.41,0.22,0.0,0.14,0.12,1.600000000000003e-05,1.0000000000000019e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6272,0.98,0.5315,0.556,0.0,0.0,0.12,0.0,1.28,0.54,0.0,0.15,1.11,1.11,0.0,0.01,0.26,0.08,0.0,0.22,0.27,4.899999999999989e-05,3.600000000000006e-05,2.5000000000000045e-05,,,,,,,,,,,,,,,,,,,,,
6273,0.93,0.5325,0.5565,0.0,0.0,0.0,0.0,1.15,0.43,0.0,0.02,1.06,0.93,0.02,0.0,0.15,0.06,0.0,0.35,0.49,1.0000000000000019e-06,1.600000000000003e-05,1.600000000000003e-05,,,,,,,,,,,,,,,,,,,,,
6274,0.88,0.534,0.5585,0.0,0.0,0.03,0.0,1.11,0.35,0.0,0.02,0.99,0.75,0.07,0.0,0.14,0.19,0.0,0.23,0.49,9.000000000000015e-06,2.4999999999999906e-05,0.0,,,,,,,,,,,,,,,,,,,,,
6275,0.88,0.533,0.552,0.0,0.0,0.03,0.0,1.01,0.3,0.0,0.02,0.84,0.46,0.07,0.05,0.05,0.48,0.0,0.13,0.37,8.100000000000014e-05,4.0000000000000074e-06,2.5000000000000045e-05,,,,,,,,,,,,,,,,,,,,,
6276,0.88,0.5355,0.546,0.0,0.0,0.03,0.0,1.0,0.28,0.0,0.0,0.66,0.2,0.09,0.23,0.13,0.68,0.0,0.0,0.14,0.00016899999999999993,6.400000000000012e-05,6.400000000000012e-05,,,,,,,,,,,,,,,,,,,,,
6277,0.98,0.5395,0.5405,0.0,0.0,0.0,0.0,0.99,0.31,0.0,0.0,0.59,0.16,0.04,0.3,0.1,0.74,0.0,0.0,0.02,0.00028900000000000003,0.00016899999999999993,1.5999999999999918e-05,,,,,,,,,,,,,,,,,,,,,
6278,0.98,0.5385,0.5465,0.0,0.0,0.0,0.0,1.05,0.41,0.0,0.0,0.62,0.21,0.09,0.3,0.14,0.59,0.0,0.0,0.0,0.00032400000000000007,9.000000000000015e-06,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
6279,0.98,0.5375,0.548,0.0,0.0,0.0,0.0,1.1,0.39,0.0,0.0,0.71,0.36,0.05,0.12,0.07,0.49,0.0,0.0,0.0,1.600000000000003e-05,9.000000000000015e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6280,0.98,0.538,0.5515,0.0,0.0,0.0,0.0,1.14,0.45,0.0,0.0,0.78,0.69,0.05,0.05,0.23,0.3,0.0,0.09,0.0,0.0001209999999999999,9.000000000000015e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6281,0.88,0.5355,0.5605,0.0,0.0,0.0,0.0,1.14,0.3,0.0,0.0,0.86,0.82,0.18,0.0,0.34,0.22,0.0,0.15,0.0,0.0007839999999999999,9.99999999999999e-05,8.09999999999999e-05,,,,,,,,,,,,,,,,,,,,,
6282,0.88,0.537,0.5605,0.0,0.0,0.0,0.0,1.15,0.27,0.0,0.0,0.9,0.98,0.43,0.0,0.57,0.09,0.0,0.23,0.01,0.0,3.600000000000006e-05,1.600000000000003e-05,,,,,,,,,,,,,,,,,,,,,
6283,0.88,0.537,0.5605,0.0,0.0,0.0,0.0,1.16,0.11,0.0,0.03,0.96,0.99,0.48,0.0,0.4,0.12,0.0,0.16,0.01,0.0,0.0,1.600000000000003e-05,,,,,,,,,,,,,,,,,,,,,
6284,0.88,0.535,0.562,0.0,0.0,0.0,0.0,1.18,0.29,0.0,0.03,0.94,1.02,0.49,0.0,0.31,0.08,0.0,0.12,0.01,6.400000000000012e-05,3.600000000000006e-05,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
6285,0.88,0.535,0.563,0.0,0.0,0.0,0.0,1.19,0.25,0.0,0.04,0.94,1.05,0.24,0.0,0.09,0.24,0.0,0.04,0.0,1.5999999999999918e-05,0.0,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6286,0.88,0.5335,0.5660000000000001,0.0,0.0,0.0,0.0,1.21,0.2,0.0,0.01,0.89,1.14,0.2,0.0,0.08,0.37,0.0,0.01,0.0,0.00010000000000000018,4.9000000000000087e-05,1.5999999999999918e-05,,,,,,,,,,,,,,,,,,,,,
6287,0.88,0.533,0.5675,0.0,0.0,0.0,0.0,1.24,0.02,0.02,0.01,0.9,1.56,0.0,0.04,0.1,0.45,0.0,0.0,0.0,2.5000000000000045e-05,1.0000000000000019e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6288,0.88,0.532,0.5755,0.0,0.0,0.0,0.0,1.24,0.0,0.02,0.0,0.91,1.96,0.0,0.1,0.24,0.29,0.0,0.0,0.0,0.0007289999999999998,1.5999999999999918e-05,8.999999999999932e-06,,,,,,,,,,,,,,,,,,,,,
6289,0.88,0.5315,0.584,0.0,0.0,0.0,0.0,1.27,0.14,0.02,0.21,1.02,2.09,0.0,0.1,0.37,0.15,0.0,0.0,0.0,0.0006249999999999997,1.0000000000000019e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6290,0.88,0.531,0.5865,0.0,0.0,0.0,0.0,1.33,0.16,0.0,0.42,1.11,2.22,0.0,0.07,0.47,0.06,0.0,0.0,0.0,6.400000000000012e-05,9.000000000000015e-06,2.5000000000000045e-05,,,,,,,,,,,,,,,,,,,,,
6291,0.88,0.533,0.5855,0.0,0.0,0.0,0.0,1.42,0.2,0.0,0.61,1.22,2.15,0.0,0.02,0.52,0.04,0.0,0.0,0.0,1.600000000000003e-05,3.600000000000006e-05,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6292,0.88,0.534,0.5885,0.0,0.0,0.0,0.0,1.49,0.09,0.0,0.61,1.33,2.24,0.0,0.02,0.48,0.01,0.0,0.08,0.0,8.100000000000014e-05,8.999999999999932e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6293,0.88,0.535,0.586,0.0,0.0,0.0,0.0,1.45,0.07,0.0,0.46,1.38,1.94,0.03,0.13,0.49,0.01,0.0,0.12,0.0,8.100000000000014e-05,1.600000000000003e-05,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6294,0.88,0.5405,0.58,0.0,0.0,0.0,0.0,1.39,0.08,0.0,0.27,1.43,1.81,0.25,0.2,0.3,0.1,0.0,0.12,0.0,0.0002560000000000005,0.00032400000000000007,2.5000000000000045e-05,,,,,,,,,,,,,,,,,,,,,
6295,0.88,0.5425,0.5685,0.0,0.0,0.0,0.0,1.29,0.19,0.0,0.06,1.41,1.61,0.33,0.31,0.4,0.18,0.04,0.23,0.0,0.0013689999999999983,3.600000000000006e-05,0.00016899999999999993,,,,,,,,,,,,,,,,,,,,,
6296,0.88,0.5415,0.5635,0.0,0.0,0.0,0.0,1.25,0.23,0.01,0.05,1.39,1.46,0.29,0.19,0.29,0.2,0.13,0.22,0.0,0.00019600000000000035,0.0,4.899999999999989e-05,,,,,,,,,,,,,,,,,,,,,
6297,0.88,0.543,0.5605,0.0,0.0,0.0,0.0,1.24,0.28,0.01,0.08,1.33,1.35,0.08,0.16,0.29,0.15,0.18,0.25,0.0,6.399999999999989e-05,2.4999999999999906e-05,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
6298,0.93,0.539,0.5605,0.0,0.0,0.0,0.0,1.24,0.26,0.01,0.15,1.29,1.2,0.0,0.05,0.18,0.08,0.3,0.2,0.0,1.0000000000000019e-06,0.00014399999999999992,0.0,,,,,,,,,,,,,,,,,,,,,
6299,0.98,0.5355,0.5615,0.0,0.0,0.0,0.0,1.28,0.42,0.0,0.11,1.26,1.07,0.0,0.05,0.14,0.05,0.43,0.32,0.0,9.000000000000015e-06,0.00014399999999999992,2.5000000000000045e-05,,,,,,,,,,,,,,,,,,,,,
6300,0.98,0.5325,0.5589999999999999,0.0,0.0,0.0,0.0,1.27,0.56,0.0,0.14,1.25,1.03,0.0,0.0,0.18,0.0,0.62,0.37,0.0,6.400000000000012e-05,6.400000000000012e-05,4.9000000000000087e-05,,,,,,,,,,,,,,,,,,,,,
6301,0.98,0.532,0.562,0.0,0.0,0.0,0.0,1.24,0.47,0.0,0.07,1.23,1.17,0.0,0.02,0.1,0.0,0.78,0.48,0.0,9.99999999999999e-05,1.0000000000000019e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6302,0.93,0.529,0.565,0.0,0.0,0.0,0.0,1.2,0.27,0.02,0.19,1.24,1.32,0.0,0.12,0.26,0.0,0.7,0.41,0.16,0.00010000000000000018,6.399999999999989e-05,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
6303,0.88,0.526,0.5755,0.0,0.0,0.0,0.0,1.18,0.06,0.02,0.23,1.3,1.23,0.0,0.15,0.33,0.0,0.58,0.37,0.32,0.0003609999999999996,8.100000000000014e-05,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
6304,0.88,0.525,0.5775,0.0,0.0,0.0,0.0,1.21,0.12,0.02,0.35,1.39,1.16,0.0,0.15,0.41,0.0,0.41,0.17,0.4,1.600000000000003e-05,1.5999999999999918e-05,0.0,,,,,,,,,,,,,,,,,,,,,
6305,0.88,0.524,0.578,0.0,0.0,0.0,0.0,1.19,0.12,0.0,0.29,1.42,1.19,0.0,0.1,0.23,0.0,0.36,0.1,0.33,4.0000000000000074e-06,9.000000000000015e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6306,0.88,0.526,0.578,0.0,0.0,0.0,0.0,1.2,0.09,0.0,0.29,1.35,1.32,0.0,0.07,0.17,0.0,0.51,0.33,0.17,1.0000000000000019e-06,3.600000000000006e-05,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
6307,0.88,0.527,0.5765,0.0,0.0,0.0,0.0,1.18,0.03,0.0,0.27,1.26,1.21,0.0,0.05,0.31,0.0,0.67,0.59,0.09,4.0000000000000074e-06,3.9999999999999515e-06,3.600000000000006e-05,,,,,,,,,,,,,,,,,,,,,
6308,0.88,0.527,0.5755,0.0,0.0,0.0,0.0,1.19,0.03,0.0,0.44,1.23,1.14,0.0,0.0,0.36,0.0,0.78,0.95,0.0,1.600000000000003e-05,0.0,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6309,0.88,0.527,0.574,0.0,0.0,0.0,0.0,1.2,0.03,0.0,0.51,1.24,1.03,0.0,0.0,0.39,0.0,0.76,1.03,0.0,1.0000000000000019e-06,0.0,2.5000000000000045e-05,,,,,,,,,,,,,,,,,,,,,
6310,0.88,0.5255,0.5725,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.62,1.24,0.98,0.0,0.0,0.16,0.0,0.77,1.06,0.0,2.5000000000000045e-05,1.5999999999999918e-05,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6311,0.88,0.5225,0.571,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.56,1.21,0.88,0.0,0.0,0.19,0.0,0.96,1.1,0.0,3.600000000000006e-05,0.00012100000000000007,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6312,0.88,0.5215,0.5695,0.0,0.0,0.0,0.0,1.13,0.02,0.0,0.53,1.21,0.84,0.0,0.0,0.23,0.0,1.16,1.22,0.0,2.5000000000000045e-05,1.600000000000003e-05,0.0,,,,,,,,,,,,,,,,,,,,,
6313,0.88,0.52,0.5680000000000001,0.0,0.0,0.0,0.0,1.13,0.2,0.0,0.46,1.19,0.85,0.0,0.0,0.23,0.0,1.18,1.24,0.0,3.599999999999973e-05,8.999999999999975e-06,0.0,,,,,,,,,,,,,,,,,,,,,
6314,0.88,0.52,0.5655,0.0,0.0,0.0,0.0,1.05,0.34,0.0,0.48,1.21,0.96,0.0,0.0,0.23,0.0,1.11,1.34,0.0,3.600000000000006e-05,0.0,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6315,0.88,0.523,0.5635,0.0,0.0,0.0,0.0,1.1,0.36,0.0,0.52,1.2,0.98,0.0,0.0,0.28,0.0,1.18,1.43,0.0,3.600000000000006e-05,8.09999999999999e-05,0.0,,,,,,,,,,,,,,,,,,,,,
6316,0.88,0.5215,0.565,0.0,0.0,0.0,0.0,1.13,0.36,0.0,0.49,1.19,0.93,0.0,0.0,0.28,0.0,1.19,1.55,0.0,1.600000000000003e-05,1.5999999999999972e-05,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
6317,0.88,0.5255,0.5615,0.0,0.0,0.0,0.0,1.18,0.42,0.0,0.35,1.18,0.67,0.0,0.0,0.18,0.0,1.18,1.46,0.0,0.00010000000000000018,0.00016900000000000012,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
6318,0.88,0.526,0.5555,0.0,0.0,0.0,0.02,1.19,0.54,0.03,0.32,1.21,0.61,0.0,0.02,0.0,0.0,1.0,1.6,0.0,0.0003239999999999996,8.999999999999932e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
6319,0.88,0.524,0.5535,0.0,0.0,0.0,0.02,1.18,0.47,0.05,0.22,1.22,0.66,0.08,0.03,0.0,0.04,0.79,1.69,0.0,4.9000000000000087e-05,1.5999999999999918e-05,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
6320,0.88,0.5255,0.553,0.0,0.0,0.0,0.02,1.18,0.38,0.05,0.33,1.19,0.82,0.08,0.03,0.0,0.04,0.7,1.81,0.0,4.0000000000000074e-06,1.5999999999999918e-05,1.600000000000003e-05,,,,,,,,,,,,,,,,,,,,,
6321,0.88,0.526,0.5505,0.0,0.0,0.0,0.0,1.22,0.35,0.02,0.29,1.13,0.63,0.11,0.0,0.0,0.04,0.49,1.51,0.0,4.899999999999989e-05,9.000000000000015e-06,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
6322,0.88,0.5275,0.545,0.0,0.0,0.0,0.0,1.29,0.25,0.0,0.35,1.08,0.57,0.03,0.0,0.0,0.03,0.57,1.48,0.0,0.00019600000000000035,1.600000000000003e-05,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
6323,0.93,0.5245,0.548,0.0,0.0,0.0,0.0,1.38,0.3,0.03,0.21,1.04,0.56,0.03,0.0,0.0,0.03,0.55,1.41,0.0,6.400000000000012e-05,9.99999999999999e-05,1.600000000000003e-05,,,,,,,,,,,,,,,,,,,,,
6324,0.93,0.523,0.545,0.0,0.0,0.02,0.0,1.41,0.47,0.11,0.25,0.99,0.71,0.0,0.03,0.05,0.03,0.77,1.61,0.0,8.09999999999999e-05,4.0000000000000074e-06,2.5000000000000045e-05,,,,,,,,,,,,,,,,,,,,,
6325,0.93,0.5215,0.5455,0.0,0.0,0.06,0.0,1.41,0.76,0.16,0.23,0.88,0.58,0.0,0.07,0.14,0.0,0.87,1.52,0.0,0.0,2.5000000000000045e-05,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
6326,0.93,0.5185,0.547,0.0,0.0,0.12,0.0,1.49,0.85,0.17,0.26,0.86,0.6,0.0,0.09,0.29,0.0,1.02,1.53,0.0,8.999999999999932e-06,8.100000000000002e-05,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
